source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_0,fac_bath_1,fac_bath_2,fac_bath_6,fac_bath_7,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_10,fac_share_11,fac_share_12,fac_share_13,fac_share_14,fac_share_15,fac_share_2,fac_share_20,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_7,fac_share_8,fac_share_9,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Cuci,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count,price,sw,sl,size_area,pps,sub,gen,fb,fr,fs,ft,first_month,tier,zone
jimbaran,Badung,Kuta Selatan,0,1,2020.0,1.631,5.107,1.774,1.766,3.841,2.494,10.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp3.500.000/bulan,6.94,3.01,14.22,-8.7995126776069,115.1998988539,0,Kost Natura Nusadua Terrace,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,,0.0,0.0,0,3.5x7.3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-natura-nusadua-terrace-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,42,3500000.0,3.5,7.3,25.55,136986.301369863,Kuta Selatan,Campur,5,13,17,35,3850000.0000000005,"Rp2,8jt-3,5jt",3-5km
jimbaran,Badung,Kuta Selatan,0,1,2020.0,1.303,5.294,2.804,2.794,4.7,1.966,20.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp1.800.000/bulan,7.11,2.29,14.96,-8.8050072,115.1921911,1120,Kost Opa House Tipe Standard,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,,,5.0,1,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-opa-house-tipe-standard-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,23535,1800000.0,3.0,4.0,12.0,150000.0,Kuta Selatan,Campur,3,11,6,20,2160000.0,"<Rp2,0jt",2-3km
jimbaran,Badung,Kuta Selatan,0,1,2026.0,2.438,4.053,4.911,4.942,7.18,3.081,50.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,Campur,Rp2.500.000/bulan,9.04,3.18,17.77,-8.8267837607119,115.17477560788,31,Kost Avilita House Tipe Superior,BSI International Ungasan,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,225.0,,eksklusif,0.0,0.0,5.0,1,3.5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-avilita-house-tipe-superior-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,678,2500000.0,3.5,4.0,14.0,178571.42857142858,Kuta Selatan,Campur,5,14,11,30,3750000.0,"Rp2,4jt-2,8jt",3-5km
jimbaran,Badung,Kuta Selatan,0,1,2026.0,2.111,5.971,2.43,2.417,3.997,2.838,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp1.900.000/bulan,7.8,3.16,15.24,-8.808704,115.199203,13,Kost Pondok Cinta Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,0,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pondok-cinta-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,930,1900000.0,3.0,4.0,12.0,158333.33333333334,Kuta Selatan,Campur,2,6,2,10,1900000.0,"<Rp2,0jt",3-5km
jimbaran,Badung,Kuta Selatan,2,1,2024.0,1.266,4.582,1.937,1.933,4.178,2.103,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Campur,Rp2.475.000/bulan,6.41,2.73,13.83,-8.7955854044133,115.19722831243,178,Kost Casa De Sultan Serenity Suite,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,150.0,,eksklusif,700.0,0.0,0.0,0,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-casa-de-sultan-serenity-suite-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,4118,2475000.0,3.0,3.0,9.0,275000.0,Kuta Selatan,Campur,5,14,12,31,2475000.0,"Rp2,4jt-2,8jt",2-3km
jimbaran,Badung,Kuta Selatan,0,1,2020.0,1.631,5.66,3.093,3.082,4.84,2.145,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp2.100.000/bulan,7.47,2.38,15.39,-8.808738,115.191405,158,Kost Jr House Upstair South Kuta,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah--86?redirection_source=list%20kos%20result%20autofill,8856,2100000.0,3.0,4.0,12.0,175000.0,Kuta Selatan,Campur,3,3,1,7,3150000.0,"Rp2,0jt-2,4jt",2-3km
jimbaran,Badung,Kuta,0,1,2010.0,1.696,0.602,1.505,0.602,0.926,5.689,50.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp1.800.000/bulan,0.4,6.24,9.49,-8.742241,115.168466,29,Kost Pondok Mandala,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,110.0,,eksklusif,700.0,,0.0,0,3x5,0,0,0,1,0,1,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-pondok-mandala-kuta-badung?redirection_source=list%20kos%20result%20autofill,5934,1800000.0,3.0,5.0,15.0,120000.0,Kuta,Campur,2,4,2,8,2700000.0,"<Rp2,0jt",>5km
jimbaran,Badung,Kuta Selatan,0,1,2024.0,1.266,4.582,1.937,1.933,4.178,2.103,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Campur,Rp3.025.000/bulan,6.41,2.73,13.83,-8.7955854044133,115.19722831243,55,Kost Casa De Sultan Breeze Haven,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,200.0,,eksklusif,,0.0,0.0,0,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-casa-de-sultan-breeze-haven-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,1920,3025000.0,3.0,3.0,9.0,336111.1111111111,Kuta Selatan,Campur,5,14,12,31,3025000.0,"Rp2,8jt-3,5jt",2-3km
jimbaran,Badung,Kuta,0,1,2019.0,1.192,0.645,1.305,0.161,1.178,5.909,10.0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,Campur,Rp3.000.000/bulan,0.9,6.53,8.95,-8.7395706,115.1731313,128,Kost Trisna Garden Room,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,200.0,,eksklusif,950.0,0.0,0.0,0,7x5.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-trisna-garden-room-kuta-badung?redirection_source=list%20kos%20result%20autofill,6203,3000000.0,7.0,5.5,38.5,77922.07792207792,Kuta,Campur,6,21,22,49,3300000.0000000005,"Rp2,8jt-3,5jt",>5km
jimbaran,Badung,Kuta,0,1,2015.0,1.192,0.629,1.294,0.148,1.162,5.916,10.0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.000.000/bulan,0.9,6.53,8.96,-8.739523,115.172997,24,Kost Room 2 Tipe A,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,,0.0,0.0,0,5x7,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-room-2-type-a-kuta-badung-2?redirection_source=list%20kos%20result%20autofill,837,2000000.0,5.0,7.0,35.0,57142.857142857145,Kuta,Campur,6,17,10,33,2200000.0,"<Rp2,0jt",>5km
jimbaran,Badung,Kuta Selatan,0,1,2019.0,2.12,3.987,4.738,4.931,7.671,2.961,20.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp1.600.000/bulan,8.91,3.09,17.84,-8.825877,115.16957,349,Kost Nami Tipe A,BSI International Ungasan,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathematics and Natural Sciences,0.0,,eksklusif,0.0,,0.0,0,3x4,0,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-nami-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,8645,1600000.0,3.0,4.0,12.0,133333.33333333334,Kuta Selatan,Putri,3,3,5,11,1920000.0,"<Rp2,0jt",3-5km
jimbaran,Badung,Kuta,0,1,,1.192,0.645,1.305,0.161,1.178,5.909,10.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp1.350.000/bulan,0.9,6.53,8.95,-8.7395706,115.1731313,494,Kost Trisna Garden Room 2 Tipe D,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3.5x4,0,0,1,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-trisna-garden-room-2-tipe-d-kuta-badung-1?redirection_source=list%20kos%20result%20autofill,17936,1350000.0,3.5,4.0,14.0,96428.57142857143,Kuta,Campur,5,14,13,32,1485000.0000000002,"<Rp2,0jt",>5km
jimbaran,Badung,Kuta Selatan,0,1,2017.0,4.516,6.47,1.342,1.142,1.563,5.294,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.200.000/bulan,8.1,6.0,13.02,-8.7899301638729,115.22646278143,12,Kost 36 Home Tipe E,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Toko Oka Sari,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3.7x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-36-home-tipe-e-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,737,2200000.0,3.7,5.0,18.5,118918.91891891892,Kuta Selatan,Campur,5,10,5,20,2200000.0,"Rp2,0jt-2,4jt",>5km
jimbaran,Badung,Kuta,0,1,2007.0,1.192,0.629,1.294,0.148,1.162,5.916,10.0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp1.600.000/bulan,0.9,6.53,8.95,-8.739515,115.172999,294,Kost Trisna Garden Room 1 Tipe A,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-trisna-garden-room-1-tipe-a-kuta-badung-2?redirection_source=list%20kos%20result%20autofill,16518,1600000.0,3.0,4.0,12.0,133333.33333333334,Kuta,Campur,6,18,9,33,1760000.0000000002,"<Rp2,0jt",>5km
jimbaran,Badung,Kuta Selatan,0,1,2022.0,3.082,4.236,3.434,3.418,4.451,3.583,,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp830.000/bulan,8.9,3.75,16.46,-8.819696,115.198816,507,Kost Ray,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,0.0,830.0,murah,0.0,0.0,5.0,2,3x4,0,1,0,0,0,1,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-ray-kuta-selatan-badung-1?redirection_source=list%20kos%20result%20autofill,17434,830000.0,3.0,4.0,12.0,69166.66666666667,Kuta Selatan,Campur,4,1,1,6,830000.0,"<Rp2,0jt",3-5km
jimbaran,Badung,Kuta,0,1,2020.0,1.401,1.028,1.677,0.554,1.545,5.607,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.800.000/bulan,0.95,6.25,9.04,-8.742107,115.175643,141,Kost Pondok Laksmi,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,3x3,1,0,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pondok-laksmi-kuta-badung-2?redirection_source=list%20kos%20result%20autofill,7652,1800000.0,3.0,3.0,9.0,200000.0,Kuta,Campur,2,4,2,8,1800000.0,"<Rp2,0jt",>5km
jimbaran,Badung,Kuta Selatan,0,1,2024.0,1.266,4.582,1.937,1.933,4.178,2.103,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Campur,Rp3.000.000/bulan,6.41,2.73,13.83,-8.7955854044133,115.19722831243,60,Kost Casa De Sultan Panorama View,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,200.0,,eksklusif,900.0,0.0,4.9,1,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-casa-de-sultan-panorama-view-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,2441,3000000.0,3.0,3.0,9.0,333333.3333333333,Kuta Selatan,Campur,5,15,12,32,3000000.0,"Rp2,8jt-3,5jt",2-3km
jimbaran,Badung,Kuta,2,1,2016.0,1.731,0.616,1.522,0.641,0.914,5.681,50.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Campur,Rp1.800.000/bulan,0.38,6.23,9.52,-8.742385066542605,115.1681112794846,552,Kost Mandala 2,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,150.0,,eksklusif,900.0,,5.0,1,3x4,0,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-mandala-2-kuta-badung?redirection_source=list%20kos%20result%20autofill,42766,1800000.0,3.0,4.0,12.0,150000.0,Kuta,Campur,3,9,4,16,2700000.0,"<Rp2,0jt",>5km
jimbaran,Badung,Kuta,0,1,2011.0,1.192,0.645,1.305,0.161,1.178,5.909,10.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp1.350.000/bulan,0.9,6.53,8.95,-8.7395706,115.1731313,480,Kost Trisna Garden Room 2 Tipe C,Klinik Manuaba,Klinik Putu Manuaba,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,65.0,,eksklusif,450.0,0.0,0.0,0,3x3,0,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-trisna-garden-room-2-tipe-c-kuta-badung-1?redirection_source=list%20kos%20result%20autofill,15607,1350000.0,3.0,3.0,9.0,150000.0,Kuta,Campur,5,13,11,29,1485000.0000000002,"<Rp2,0jt",>5km
jimbaran,Badung,Kuta Selatan,0,1,2020.0,3.017,6.035,0.855,0.839,2.438,3.871,50.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp2.300.000/bulan,7.83,4.42,14.19,-8.800508899999999,115.2126342,378,Kost Surya 1,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,200.0,,eksklusif,0.0,,0.0,0,4x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-surya-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,27255,2300000.0,4.0,4.0,16.0,143750.0,Kuta Selatan,Campur,4,7,8,19,3450000.0,"Rp2,0jt-2,4jt",3-5km
