source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_15,fac_share_2,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,,1.558,2.643,1.196,0.244,5.573,0.955,,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp3.000.000/bulan,4.37,1.67,13.16,-8.7839475,115.1772495,9,Kost Kawaii Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,9x10,1,1,0,1,1,0,0,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-kawaii-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result,775
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2016,1.167,3.172,1.343,0.711,6.087,0.432,,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,Campur,Rp2.000.000/bulan,4.89,1.19,13.65,-8.788711,115.177355,208,Kost Udayana Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,5,1,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-udayana-tipe-a-kuta-selatan-badung-1?redirection_source=list%20kos%20result,5577
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2021,0.563,4.562,2.778,2.081,5.468,1.021,20,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp4.000.000/bulan,6.34,1.4,14.62,-8.800218,115.185058,41,Kost Mulia Harum Standar,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,300.0,,eksklusif,,0.0,4.9,1,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-mulia-harum-homestay-standar-kuta-selatan-badung?redirection_source=list%20kos%20result,2466
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2016,1.417,4.519,2.119,2.104,6.665,0.304,,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp1.600.000/bulan,6.16,0.34,15.04,-8.8008299551577,115.17414629459,17,Kost Bu Manut Tipe C,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,0.0,0,0,5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-bu-manut-tipe-c-kuta-selatan-badung?redirection_source=list%20kos%20result,1963
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,,2.002,2.829,3.905,3.489,5.572,2.151,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.000.000/bulan,7.75,2.19,16.01,-8.813198699999997,115.18553799999995,231,Kost Yan Alit Tipe A,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,5,1,3x3,0,1,0,0,0,0,0,https://mamikos.com/room/kost-badung-kost-campur-murah-kost-yan-alit-tipe-a-kuta-selatan-badung-1?redirection_source=list%20kos%20result,16325
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2015,1.408,2.91,1.161,0.506,5.812,0.707,,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp1.600.000/bulan,4.61,1.39,13.44,-8.786379,115.176505,225,Kost Keke Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,4x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-keke-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,7830
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2021,1.351,2.796,1.37,0.301,5.753,0.808,,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Campur,Rp1.600.000/bulan,4.54,1.6,13.23,-8.785203,115.17871,214,Kost Kubu Udayana 101,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x4,0,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-kubu-udayana-101-kuta-selatan-badung-1?redirection_source=list%20kos%20result,9016
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2016,1.417,4.519,2.119,2.104,6.665,0.304,,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp1.400.000/bulan,6.16,0.34,15.04,-8.800829955157715,115.17414629459383,163,Kost Ibu Manut Tipe B Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,0.0,0,0,3.5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-murah-kost-bu-manut-tipe-b-jimbaran-kuta-selatan-badung?redirection_source=list%20kos%20result,6859
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2016,1.005,3.133,2.267,0.959,5.535,1.159,30,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp2.600.000/bulan,4.96,2.06,13.07,-8.786224,115.186808,36,Kost The Beratan III Tipe Paviliun,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-the-beratan-iii-tipe-paviliun-kuta-selatan-badung-2?redirection_source=list%20kos%20result,5284
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2016,2.288,2.394,0.521,0.936,5.102,1.528,,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Campur,Rp2.000.000/bulan,3.94,1.92,13.14,-8.78110552338449,115.17053000628948,637,Kost The Capella Guest House Tipe B,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,200.0,,eksklusif,900.0,,0,0,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-the-capella-guest-house-tipe-b-kuta-selatan-badung?redirection_source=list%20kos%20result,8348
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2019,1.059,3.326,1.438,0.855,6.24,0.278,,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp3.500.000/bulan,5.04,1.07,13.79,-8.79008257950273,115.17757415771484,86,Kost Philia House Tipe Vip,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-philia-house-tipe-vip-kuta-selatan-badung?redirection_source=list%20kos%20result,3612
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,8,1,2025,0.273,4.31,2.698,1.861,5.347,1.041,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp5.000.000/bulan,6.11,1.52,14.31,-8.797580025719,115.18629100174,9,Kost Oemah Kori Tipe Jepun,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,300.0,,eksklusif,,,0,0,5x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-oemah-kori-tipe-jepun-kuta-selatan-badung?redirection_source=list%20kos%20result,213
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2020,0.992,3.255,2.454,1.147,5.345,1.282,,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.500.000/bulan,5.08,2.17,13.07,-8.786698937769511,115.1884625852108,450,Kost Martha House Jimbaran 1,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,150.0,,eksklusif,700.0,0.0,0,0,4x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-martha-house-jimbaran-1-kuta-selatan-badung?redirection_source=list%20kos%20result,10368
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2024,2.075,3.052,3.621,3.609,5.209,2.381,30,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,Campur,Rp6.000.000/bulan,7.89,2.49,15.97,-8.8135601326158,115.1890469715,44,Kost Salina Home,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,250.0,,eksklusif,,0.0,0,0,5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-salina-home-kuta-selatan-badung-2?redirection_source=list%20kos%20result,1303
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2016,1.652,3.162,0.862,0.981,5.939,0.8,50,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp3.000.000/bulan,4.77,1.09,13.82,-8.7884407947997,115.17232373357,201,Kost Wika House Tipe B,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,250.0,,eksklusif,0.0,,0,0,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-wika-house-tipe-b-kuta-selatan-badung?redirection_source=list%20kos%20result,16202
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2020,1.1,3.075,2.314,0.979,5.507,1.259,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp3.500.000/bulan,4.9,2.17,12.97,-8.7854358,115.1873344,37,Kost Gracia Jimbaran Bali,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x10,1,1,0,0,0,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kos-gracia-jimbaran-kuta-selatan-bali?redirection_source=list%20kos%20result,7674
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2025,2.873,4.848,2.072,2.906,7.255,0.998,,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.500.000/bulan,6.2,1.38,15.62,-8.800996259314841,115.16023336356801,11,Kost Pak Wayan Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pak-wayan-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,466
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2019,1.225,5.259,3.287,2.79,5.193,1.647,30,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Campur,Rp1.800.000/bulan,7.05,1.89,15.18,-8.806019,115.187781,345,Kost Pondok Nuansa Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,,0,0,3x4,1,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pondok-nuansa-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,9715
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2024,1.935,2.529,0.765,0.617,5.347,1.206,,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp3.800.000/bulan,4.16,1.72,13.2,-8.7828301767629,115.17332017422,29,Kost Karsa Residence Tipe Luxury,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3.5x9.6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-karsa-residence-tipe-luxury-kuta-selatan-badung?redirection_source=list%20kos%20result,1200
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2025,3.301,4.558,1.835,2.965,6.747,1.517,50,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp3.000.000/bulan,5.75,1.86,15.34,-8.796044852965842,115.15567838138821,4,Kost Concrete Jimbaran Fully Furnished,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-concrete-jimbaran-fully-furnished-kuta-selatan-badung-2?redirection_source=list%20kos%20result,289
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2019,1.391,2.802,1.286,0.333,5.742,0.794,10,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp2.500.000/bulan,4.54,1.56,13.28,-8.785332483801275,115.17791748046875,282,Kost Philia House Standard,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,5,1,5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-philia-house-standard-kuta-selatan-badung?redirection_source=list%20kos%20result,10857
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,,2.382,3.36,3.723,3.71,5.179,2.687,,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.200.000/bulan,8.2,2.78,16.23,-8.8161617,115.1901281,253,Kost G7 Residence Tipe B,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,5,1,5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-g7-residence-tipe-b-kuta-selatan-badung-1?redirection_source=list%20kos%20result,8636
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2010,1.881,4.959,2.426,2.59,6.967,0.604,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.700.000/bulan,6.55,0.72,15.53,-8.8046086,115.1714849,462,Kost Anindya,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,,5,1,3x3,0,1,0,1,0,1,0,https://mamikos.com/room/kost-badung-kost-campur-murah-kost-anindya-kuta-selatan-badung?redirection_source=list%20kos%20result,23684
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2017,1.545,3.074,0.952,0.813,5.898,0.721,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp1.100.000/bulan,4.72,1.17,13.69,-8.787788,115.1738108,78,Kost Bu Aulia Executive,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,5x6,0,0,1,1,0,1,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putra-murah-kost-bu-aulia-executive-kuta-selatan-badung-2?redirection_source=list%20kos%20result,6564
